time,seconds_elapsed,yaw,pitch,qy,qz,roll,qx,qw
1759864199728664000,76.2366640625,-3.1291022300720215,0.5831181406974792,0.11987599730491638,-0.3827989995479584,-2.3230175971984863,-0.8779550194740295,0.26131901144981384
1759864199738765300,76.24676538085937,-3.134540557861328,0.5834779143333435,0.11761199682950974,-0.3822529911994934,-2.3225958347320557,-0.8781499862670898,0.26249200105667114
1759864199748836000,76.25683618164062,-3.1347460746765137,0.5828862190246582,0.1172420009970665,-0.38169899582862854,-2.32387113571167,-0.8784840106964111,0.2623459994792938
1759864199758907000,76.26690698242187,-3.133298635482788,0.5817952156066895,0.1173970028758049,-0.38102999329566956,-2.3259618282318115,-0.8789420127868652,0.2617129981517792
1759864199779109600,76.28710961914062,-3.125911235809326,0.5800369381904602,0.11983200162649155,-0.3804680109024048,-2.3296477794647217,-0.8794389963150024,0.25975099205970764
1759864199789180400,76.29718041992187,-3.1216065883636475,0.5801467299461365,0.12160500138998032,-0.3805440068244934,-2.3307297229766846,-0.8793699741363525,0.2590459883213043
1759864199809322000,76.31732202148437,-3.1158506870269775,0.5831307768821716,0.12475299835205078,-0.3813360035419464,-2.3302743434906006,-0.8785290122032166,0.25923699140548706
1759864199819392800,76.32739282226562,-3.116304874420166,0.585944414138794,0.1254280060529709,-0.38230499625205994,-2.3276050090789795,-0.8776689767837524,0.26039600372314453
1759864199829494000,76.33749389648438,-3.122978687286377,0.5891778469085693,0.12360399961471558,-0.3829190135002136,-2.323826551437378,-0.876924991607666,0.2628600001335144
1759864199839595300,76.34759521484375,-3.134507656097412,0.5935667157173157,0.12013000249862671,-0.38361600041389465,-2.3182008266448975,-0.8759580254554749,0.26665300130844116
1759864199849666300,76.35766625976562,-3.140270233154297,0.5976874828338623,0.11915899813175201,-0.38509199023246765,-2.3125178813934326,-0.87465500831604,0.26922500133514404
1759864199859767600,76.367767578125,3.1376869678497314,0.6019106507301331,0.11852099746465683,-0.38681599497795105,-2.3063745498657227,-0.8732100129127502,0.2717140018939972
1759864199869838300,76.37783837890625,3.1316447257995605,0.6063538789749146,0.11763100326061249,-0.3885279893875122,-2.2999260425567627,-0.8717160224914551,0.2744410037994385
1759864199900081200,76.4080810546875,3.1078193187713623,0.6199782490730286,0.11236099898815155,-0.3917439877986908,-2.2827863693237305,-0.8678990006446838,0.28400999307632446
1759864199910182700,76.4181826171875,3.1026856899261475,0.6227576732635498,0.11111199855804443,-0.39208900928497314,-2.279844284057617,-0.8672329783439636,0.2860510051250458
1759864199930324200,76.43832421875,3.1056408882141113,0.6189120411872864,0.11059299856424332,-0.38964900374412537,-2.2870705127716064,-0.8690009713172913,0.28421398997306824
1759864199940425500,76.44842553710937,3.1158969402313232,0.6045105457305908,0.10955999791622162,-0.38382500410079956,-2.306002140045166,-0.8740320205688477,0.2770240008831024
1759864199950496300,76.45849633789062,3.1303679943084717,0.5820063352584839,0.10806500166654587,-0.3758299946784973,-2.3319008350372314,-0.881138026714325,0.2658340036869049
1759864199960567000,76.46856713867187,-3.1399953365325928,0.5608745813369751,0.10689699649810791,-0.36887699365615845,-2.3540759086608887,-0.8873119950294495,0.25530099868774414
1759864199970668300,76.47866821289062,-3.1330742835998535,0.5510504245758057,0.10684099793434143,-0.3655650019645691,-2.3646299839019775,-0.8901309967041016,0.2502259910106659
1759864200000941800,76.50894189453125,-3.102919340133667,0.5424973368644714,0.1167680025100708,-0.3624880015850067,-2.380728006362915,-0.8924639821052551,0.2418150007724762
1759864200021113900,76.52911376953125,-3.0771572589874268,0.5405041575431824,0.12697499990463257,-0.36213400959968567,-2.3885955810546875,-0.8925759792327881,0.23673300445079803
1759864200031184600,76.5391845703125,-3.0739214420318604,0.5406543612480164,0.12807899713516235,-0.3611289858818054,-2.391692876815796,-0.8929100036621094,0.23641300201416016
1759864200041286100,76.5492861328125,-3.07374906539917,0.5413980484008789,0.12801100313663483,-0.36009499430656433,-2.393998622894287,-0.8932179808616638,0.23686400055885315
1759864200051357000,76.55935693359375,-3.073864221572876,0.5422163605690002,0.12779900431632996,-0.35892099142074585,-2.396535873413086,-0.8935750126838684,0.23741500079631805
1759864200061427700,76.569427734375,-3.0767383575439453,0.5433358550071716,0.12650200724601746,-0.3577750027179718,-2.3982486724853516,-0.893917977809906,0.23854300379753113
1759864200071529000,76.57952905273437,-3.0778021812438965,0.5445297360420227,0.12608900666236877,-0.35707899928092957,-2.3994317054748535,-0.8940410017967224,0.2393449991941452
1759864200091701000,76.59970092773438,-3.0804238319396973,0.5475268363952637,0.1251409947872162,-0.3555940091609955,-2.4018139839172363,-0.8942369818687439,0.2413109987974167
1759864200111873300,76.61987329101562,-3.0744690895080566,0.5501591563224792,0.12799499928951263,-0.3552800118923187,-2.4039223194122314,-0.893887996673584,0.24157099425792694
1759864200121974500,76.629974609375,-3.076145887374878,0.5509068965911865,0.1272590011358261,-0.35463398694992065,-2.404855251312256,-0.8940610289573669,0.2422650009393692
1759864200132075800,76.64007568359375,-3.0805699825286865,0.5512672066688538,0.12526999413967133,-0.35381999611854553,-2.4054479598999023,-0.8943979740142822,0.24324800074100494
1759864200142146600,76.650146484375,-3.085228204727173,0.5512986183166504,0.12315700203180313,-0.3531239926815033,-2.405733823776245,-0.8947340250015259,0.24410299956798553
1759864200152217300,76.66021728515625,-3.089838981628418,0.5511398911476135,0.1210469976067543,-0.3524929881095886,-2.4058969020843506,-0.8950650095939636,0.24485500156879425
1759864200162318800,76.67031884765625,-3.09458327293396,0.5509068965911865,0.11887100338935852,-0.3518730103969574,-2.406000852584839,-0.8953980207443237,0.24559199810028076
1759864200172420000,76.68042016601562,-3.100026845932007,0.550757110118866,0.1164340004324913,-0.35130399465560913,-2.405789852142334,-0.895700991153717,0.24646900594234467
1759864200212733700,76.72073364257812,-3.132598638534546,0.5493460893630981,0.10517799854278564,-0.3601210117340088,-2.377164125442505,-0.8925949931144714,0.25004398822784424
1759864200222804700,76.7308046875,3.1278889179229736,0.549724280834198,0.09885700047016144,-0.37040799856185913,-2.3476085662841797,-0.8883079886436462,0.2528499960899353
1759864200232875500,76.74087548828125,3.098275899887085,0.5509005784988403,0.0894559994339943,-0.378710001707077,-2.320190668106079,-0.884423017501831,0.257625013589859
1759864200242946300,76.7509462890625,3.075885772705078,0.5519099831581116,0.08146599680185318,-0.3815310001373291,-2.307072401046753,-0.8827660083770752,0.2617630064487457
1759864200253017000,76.76101708984375,3.060476064682007,0.5532642602920532,0.07547900080680847,-0.3812220096588135,-2.3029532432556152,-0.8824260234832764,0.26513200998306274
1759864200263087900,76.771087890625,3.047159194946289,0.5550147294998169,0.07021500170230865,-0.380171000957489,-2.301011562347412,-0.8823379874229431,0.2683599889278412
1759864200273158700,76.78115869140625,3.0387845039367676,0.5567516088485718,0.067112997174263,-0.3796960115432739,-2.2992255687713623,-0.8820859789848328,0.27064600586891174
1759864200313533400,76.82153344726562,3.000972270965576,0.5616794228553772,0.052340999245643616,-0.3769400119781494,-2.2927470207214355,-0.8814299702644348,0.2797439992427826
1759864200323634700,76.831634765625,2.9939751625061035,0.5635088682174683,0.0500359982252121,-0.3770500123500824,-2.289900302886963,-0.8808680176734924,0.28178098797798157
1759864200333644500,76.84164453125,2.9899284839630127,0.5658342838287354,0.04912500083446503,-0.3774769902229309,-2.2871556282043457,-0.8801910281181335,0.2834799885749817
1759864200343745800,76.85174584960937,2.9861133098602295,0.5682371854782104,0.04834600165486336,-0.37794798612594604,-2.2843518257141113,-0.8794860243797302,0.28516799211502075
1759864200353816600,76.86181665039062,2.9792962074279785,0.5698909163475037,0.046144999563694,-0.3782010078430176,-2.2812089920043945,-0.8788689970970154,0.28709399700164795
1759864200363917800,76.87191772460938,2.9719433784484863,0.5708532333374023,0.04365500062704086,-0.3786900043487549,-2.2774770259857178,-0.8782209753990173,0.2888149917125702
1759864200373927700,76.881927734375,2.9631004333496094,0.5712447166442871,0.040477998554706573,-0.379256010055542,-2.2731845378875732,-0.8775510191917419,0.2905679941177368
1759864200384029000,76.89202880859375,2.955940008163452,0.5706164836883545,0.037787001579999924,-0.38003501296043396,-2.2691738605499268,-0.8769980072975159,0.2915799915790558
1759864200404231700,76.91223168945312,2.946727752685547,0.5694968700408936,0.03467800095677376,-0.3823060095310211,-2.2611770629882812,-0.8757609724998474,0.2927129864692688
1759864200414302500,76.92230249023437,2.939459800720215,0.5700764060020447,0.03226599842309952,-0.3831000030040741,-2.256791114807129,-0.8749819993972778,0.29427701234817505
1759864200424403700,76.93240380859375,2.9326424598693848,0.5711041688919067,0.0301900003105402,-0.38400501012802124,-2.2521750926971436,-0.8740950226783752,0.2959490120410919
1759864200434474500,76.942474609375,2.9280850887298584,0.5716603994369507,0.028873000293970108,-0.38489699363708496,-2.248450994491577,-0.8733879923820496,0.2970060110092163
1759864200444545300,76.95254516601562,2.923374891281128,0.5710267424583435,0.027166999876499176,-0.3857029974460602,-2.2451560497283936,-0.87288498878479,0.2975989878177643
1759864200454585600,76.96258569335937,2.9226484298706055,0.5688264966011047,0.026510000228881836,-0.386258989572525,-2.24417781829834,-0.8729329705238342,0.2967950105667114
1759864200464686800,76.97268676757812,2.924499750137329,0.5648153424263,0.0261400006711483,-0.3860960006713867,-2.246164560317993,-0.8737040162086487,0.29476499557495117
1759864200474757600,76.98275756835938,2.929361581802368,0.5591793060302734,0.026208000257611275,-0.3849579989910126,-2.2517619132995605,-0.8752949833869934,0.2915090024471283
1759864200484828700,76.99282861328125,2.9379570484161377,0.5524026155471802,0.02720700018107891,-0.38298800587654114,-2.260695695877075,-0.8775860071182251,0.2870909869670868
1759864200525111800,77.03311181640625,2.9958107471466064,0.5281010866165161,0.0391709990799427,-0.3659679889678955,-2.3224270343780518,-0.8907120227813721,0.2667660117149353
1759864200535152000,77.04315209960937,3.0102040767669678,0.5237537622451782,0.043136000633239746,-0.3628700077533722,-2.334442138671875,-0.8930649757385254,0.26248300075531006
1759864200565364500,77.07336450195312,3.0475189685821533,0.5150278210639954,0.055619001388549805,-0.35956498980522156,-2.3540239334106445,-0.896619975566864,0.25237101316452026
1759864200575465700,77.0834658203125,3.056201219558716,0.512048065662384,0.05821700021624565,-0.3582470118999481,-2.3598456382751465,-0.897741973400116,0.24965499341487885
1759864200585536500,77.09353662109375,3.061796188354492,0.510535717010498,0.059856001287698746,-0.3569200038909912,-2.3645756244659424,-0.8985880017280579,0.2481209933757782
1759864200595607300,77.10360717773438,3.069399356842041,0.509941577911377,0.06270000338554382,-0.3562209904193878,-2.368309259414673,-0.8990859985351562,0.2466149926185608
1759864200646052900,77.15405297851562,3.091484308242798,0.5095735788345337,0.07138600200414658,-0.35460901260375977,-2.377950668334961,-0.9000999927520752,0.24284900724887848
1759864200656062700,77.16406274414062,3.0919041633605957,0.5103599429130554,0.07171399891376495,-0.35459598898887634,-2.3779921531677246,-0.9000040292739868,0.2431280016899109
1759864200666133500,77.17413354492187,3.0917601585388184,0.5112413167953491,0.07187599688768387,-0.3547680079936981,-2.3774547576904297,-0.8998140096664429,0.24352900683879852
1759864200676204300,77.18420434570312,3.09110951423645,0.5122537016868591,0.0719200000166893,-0.35518699884414673,-2.3762149810791016,-0.8995029926300049,0.24405300617218018
1759864200696376300,77.20437622070312,3.087148904800415,0.5155996680259705,0.07143499702215195,-0.3569929897785187,-2.370676279067993,-0.8982809782028198,0.246055006980896
1759864200706477800,77.21447778320312,3.0841116905212402,0.518024742603302,0.07100000232458115,-0.35821300745010376,-2.3667964935302734,-0.8974210023880005,0.24754199385643005
1759864200736781600,77.24478149414062,3.06624174118042,0.5290265083312988,0.06689199805259705,-0.36177700757980347,-2.3522496223449707,-0.8941699862480164,0.2551490068435669
1759864200756892700,77.264892578125,3.056471109390259,0.5431291460990906,0.06694699823856354,-0.3654380142688751,-2.339024305343628,-0.8904780149459839,0.26271700859069824
1759864200766963500,77.27496337890625,3.0511326789855957,0.5514172315597534,0.06711100041866302,-0.367251992225647,-2.3320066928863525,-0.8884109854698181,0.2671070098876953
1759864200777003800,77.28500366210938,3.0479135513305664,0.5567818880081177,0.06722000241279602,-0.3680410087108612,-2.3283584117889404,-0.8872219920158386,0.26993098855018616
1759864200787105300,77.29510522460937,3.0466232299804688,0.5590904951095581,0.06705299764871597,-0.36754000186920166,-2.3287036418914795,-0.8870580196380615,0.2711920142173767
1759864200797206500,77.30520654296875,3.0480735301971436,0.5591375827789307,0.06724800169467926,-0.36623498797416687,-2.3320798873901367,-0.8876230120658875,0.2710599899291992
1759864200807307800,77.31530786132812,3.0534799098968506,0.5577085614204407,0.06867600232362747,-0.3647890090942383,-2.337221622467041,-0.8885480165481567,0.2696189880371094
1759864200827479800,77.33547973632812,3.0641086101531982,0.5539788007736206,0.07153499871492386,-0.36266300082206726,-2.3458051681518555,-0.8901780247688293,0.26634499430656433
1759864200837550600,77.34555053710938,3.0684421062469482,0.5527751445770264,0.07288400083780289,-0.3621470034122467,-2.348445415496826,-0.8906430006027222,0.26512399315834045
1759864200847621600,77.35562158203125,3.0736374855041504,0.5517022013664246,0.07459600269794464,-0.3615649938583374,-2.3514597415924072,-0.8911250233650208,0.263821005821228
1759864200857692400,77.3656923828125,3.078183174133301,0.55103999376297,0.07612700015306473,-0.36095601320266724,-2.3542678356170654,-0.891539990901947,0.262813001871109
1759864200867763200,77.37576318359375,3.081432342529297,0.5509485006332397,0.07732000201940536,-0.3605790138244629,-2.356083869934082,-0.8917539715766907,0.262255996465683
1759864200877834000,77.385833984375,3.082671642303467,0.5518282055854797,0.0780860036611557,-0.36084699630737305,-2.3557159900665283,-0.8915330171585083,0.26240798830986023
1759864200887904800,77.39590478515625,3.081876277923584,0.5537619590759277,0.07853899896144867,-0.36212000250816345,-2.352342128753662,-0.8907219767570496,0.26327499747276306
1759864200897945000,77.40594506835937,3.0799622535705566,0.5567582845687866,0.079025998711586,-0.36427098512649536,-2.3464951515197754,-0.8893740177154541,0.2647159993648529
1759864200908015900,77.41601586914062,3.0770814418792725,0.5611253976821899,0.07961200177669525,-0.36704298853874207,-2.338728189468384,-0.8875390291213989,0.2668600082397461
1759864200918117000,77.4261171875,3.074366807937622,0.5652941465377808,0.08010300248861313,-0.3693450093269348,-2.3320679664611816,-0.8859149813652039,0.2689270079135895
1759864200928188000,77.43618798828125,3.0705878734588623,0.5704939365386963,0.08043500036001205,-0.3717229962348938,-2.3247079849243164,-0.8840680122375488,0.2716130018234253
1759864200958400300,77.46640014648438,3.0512211322784424,0.5874018669128418,0.07807400077581406,-0.37679898738861084,-2.30423641204834,-0.878928005695343,0.2818000018596649
1759864200968471000,77.47647094726562,3.04154896736145,0.5923247337341309,0.07573900371789932,-0.37788501381874084,-2.2977421283721924,-0.8774679899215698,0.28550899028778076
1759864200978511400,77.48651147460937,3.0330698490142822,0.5957396626472473,0.07343599945306778,-0.37859100103378296,-2.292712926864624,-0.8764129877090454,0.2884010076522827
1759864200988582100,77.49658203125,3.026834726333618,0.5969548225402832,0.07126200199127197,-0.3785240054130554,-2.290571689605713,-0.87608402967453,0.29002800583839417
1759864200998653000,77.50665283203125,3.0277445316314697,0.5898509621620178,0.06902500241994858,-0.3756450116634369,-2.298809766769409,-0.8784710168838501,0.28707799315452576
1759864201008754400,77.51675439453125,3.0380098819732666,0.574846625328064,0.06809200346469879,-0.3707360029220581,-2.316044569015503,-0.8831430077552795,0.2792400121688843
1759864201018825200,77.5268251953125,3.057718515396118,0.5526058673858643,0.06918799877166748,-0.3644450008869171,-2.3401052951812744,-0.8895289897918701,0.26670101284980774
1759864201028896000,77.53689599609375,3.0782411098480225,0.5315731167793274,0.07147999852895737,-0.3587149977684021,-2.36214017868042,-0.8952450156211853,0.25446000695228577
1759864201059078000,77.56707788085937,3.122267484664917,0.5058146715164185,0.08337800204753876,-0.35402798652648926,-2.387877941131592,-0.9010940194129944,0.23609299957752228
1759864201069179100,77.57717919921875,3.1339128017425537,0.5025532245635986,0.0875290036201477,-0.35356900095939636,-2.392277240753174,-0.9017490148544312,0.2327529937028885
1759864201079250000,77.58725,3.1398849487304688,0.4998730421066284,0.08923599869012833,-0.35238999128341675,-2.396700143814087,-0.9025740027427673,0.2306859940290451
1759864201089351200,77.59735107421875,-3.1378726959228516,0.4965914785861969,0.09047199785709381,-0.3506470024585724,-2.4022626876831055,-0.9036849737167358,0.22849999368190765
1759864201099391500,77.6073916015625,-3.1324591636657715,0.4935017228126526,0.09175299853086472,-0.3488970100879669,-2.407788038253784,-0.9047600030899048,0.2264070063829422
1759864201109462300,77.61746215820312,-3.1271631717681885,0.4905143976211548,0.09298499673604965,-0.34700700640678406,-2.4135518074035645,-0.9058610200881958,0.22439800202846527
1759864201119563800,77.62756372070312,-3.122087001800537,0.48813116550445557,0.09429199993610382,-0.3452939987182617,-2.4187893867492676,-0.9068030118942261,0.22268299758434296
1759864201129665000,77.6376650390625,-3.115882396697998,0.4858960211277008,0.09604199975728989,-0.3432599902153015,-2.424973726272583,-0.9078289866447449,0.220892995595932
1759864201159907800,77.66790795898437,-3.0980210304260254,0.4842988848686218,0.10250300168991089,-0.33952799439430237,-2.4376182556152344,-0.9092850089073181,0.21774399280548096
1759864201169978600,77.677978515625,-3.0948750972747803,0.48489952087402344,0.10373400151729584,-0.33860599994659424,-2.440359354019165,-0.9095180034637451,0.21762600541114807
1759864201180080000,77.688080078125,-3.0918147563934326,0.4857442378997803,0.10502900183200836,-0.3379310071468353,-2.4425196647644043,-0.9096249938011169,0.21760700643062592
1759864201200160500,77.70816040039062,-3.086613178253174,0.4882012903690338,0.10747300088405609,-0.33708199858665466,-2.4454736709594727,-0.9095579981803894,0.21800899505615234
1759864201210262000,77.71826196289062,-3.0845627784729004,0.489982008934021,0.10861799865961075,-0.3369379937648773,-2.4461710453033447,-0.9093539714813232,0.21851499378681183
1759864201220332800,77.72833276367187,-3.0824196338653564,0.4916214048862457,0.10983400046825409,-0.33702799677848816,-2.4463863372802734,-0.9090780019760132,0.21891500055789948
1759864201230434000,77.73843408203125,-3.081894874572754,0.4931809604167938,0.11033699661493301,-0.3370929956436157,-2.4462742805480957,-0.908843994140625,0.21953299641609192
1759864201260616000,77.76861596679687,-3.079089641571045,0.49542903900146484,0.11217900365591049,-0.3381820023059845,-2.44441819190979,-0.9081050157546997,0.21998299658298492
1759864201280818400,77.788818359375,-3.0728695392608643,0.49936243891716003,0.1169309988617897,-0.34407898783683777,-2.4326815605163574,-0.9052709937095642,0.22004400193691254
1759864201290920000,77.798919921875,-3.0808026790618896,0.5046414136886597,0.11609599739313126,-0.35069000720977783,-2.415769338607788,-0.9021530151367188,0.22283700108528137
1759864201300990700,77.80899072265625,-3.0953707695007324,0.5125942826271057,0.11397299915552139,-0.36103299260139465,-2.388542413711548,-0.89717698097229,0.22745999693870544
1759864201311061500,77.8190615234375,-3.1168882846832275,0.5240625143051147,0.1109670028090477,-0.37566500902175903,-2.3491930961608887,-0.8897410035133362,0.23435400426387787
1759864201321132300,77.82913232421875,-3.1305088996887207,0.5294541716575623,0.10791800171136856,-0.38128501176834106,-2.332346200942993,-0.8866429924964905,0.23840899765491486
1759864201331203000,77.839203125,-3.1385319232940674,0.5304268598556519,0.10461899638175964,-0.38054901361465454,-2.3317301273345947,-0.8868340253829956,0.24033600091934204
1759864201351314200,77.85931420898437,3.1303415298461914,0.5298893451690674,0.09813500195741653,-0.378728985786438,-2.3319993019104004,-0.8876749873161316,0.24282799661159515
1759864201361385000,77.86938500976562,3.124544143676758,0.5288841724395752,0.09527599811553955,-0.37773799896240234,-2.3327670097351074,-0.8882200121879578,0.2435159981250763
1759864201371455700,77.87945581054687,3.1244046688079834,0.5278765559196472,0.09493400156497955,-0.37745600938796997,-2.3334884643554688,-0.8884819746017456,0.24312999844551086
1759864201381526500,77.88952661132812,3.1215572357177734,0.5271459817886353,0.09345699846744537,-0.3768860101699829,-2.3340840339660645,-0.8888149857521057,0.24337099492549896
1759864201391597300,77.89959741210937,3.1161160469055176,0.5270094275474548,0.09093700349330902,-0.3759559988975525,-2.3347008228302,-0.8891980051994324,0.2443629950284958
1759864201401698600,77.90969848632812,3.114316463470459,0.5270531177520752,0.09008199721574783,-0.3755030035972595,-2.3352177143096924,-0.8893709778785706,0.24474400281906128
1759864201411800000,77.91980004882812,3.108745574951172,0.5267907977104187,0.08752500265836716,-0.3747299909591675,-2.3354554176330566,-0.8896939754486084,0.2456829994916916
1759864201421840400,77.92984033203125,3.102383852005005,0.5262590050697327,0.08470100164413452,-0.3743689954280853,-2.3345768451690674,-0.889864981174469,0.24660100042819977
1759864201431941600,77.93994165039062,3.1009573936462402,0.5256072878837585,0.08422599732875824,-0.37526100873947144,-2.332265853881836,-0.8895679712295532,0.2464819997549057
1759864201442012400,77.95001245117187,3.0980851650238037,0.5256516337394714,0.08335000276565552,-0.3763189911842346,-2.329083204269409,-0.8890849947929382,0.24690799415111542
1759864201462154000,77.97015405273437,3.090247869491577,0.5279444456100464,0.08115000277757645,-0.3781999945640564,-2.322340726852417,-0.8878719806671143,0.2491219937801361
1759864201482326000,77.99032592773438,3.0733888149261475,0.5320344567298889,0.07590799778699875,-0.38085201382637024,-2.310974597930908,-0.8859099745750427,0.25367599725723267
1759864201492396800,78.00039672851562,3.063830852508545,0.5351854562759399,0.07332000136375427,-0.3829280138015747,-2.3030357360839844,-0.8843939900398254,0.2565869987010956
1759864201502498300,78.01049829101562,3.0534374713897705,0.5390200614929199,0.07060299813747406,-0.38506999611854553,-2.2945191860198975,-0.8827000260353088,0.25995299220085144
1759864201512599600,78.020599609375,3.045286178588867,0.541966438293457,0.06844799965620041,-0.38661399483680725,-2.288100481033325,-0.881413996219635,0.2625870108604431
1759864201522670300,78.03067041015625,3.042114734649658,0.5426700115203857,0.06747999787330627,-0.38709700107574463,-2.2859346866607666,-0.8810240030288696,0.2634330093860626
1759864201532741000,78.0407412109375,3.0420563220977783,0.5412863492965698,0.06701400130987167,-0.38667500019073486,-2.287119150161743,-0.8814100027084351,0.2628819942474365
1759864201542812000,78.05081201171875,3.0446231365203857,0.5382725596427917,0.0669339969754219,-0.38524100184440613,-2.2916553020477295,-0.8825349807739258,0.26122599840164185
1759864201562953500,78.07095336914062,3.0628278255462646,0.5324077010154724,0.0702809989452362,-0.3759390115737915,-2.3189616203308105,-0.8877649903297424,0.25613000988960266
1759864201573024300,78.08102416992188,3.0773062705993652,0.5316289067268372,0.07371900230646133,-0.36789199709892273,-2.3413197994232178,-0.8914899826049805,0.2538990080356598
1759864201583095000,78.09109497070312,3.095142126083374,0.5323867201805115,0.07890000194311142,-0.35975900292396545,-2.364474296569824,-0.8949339985847473,0.25187399983406067
1759864201593165800,78.10116577148438,3.115992546081543,0.5349652171134949,0.08598999679088593,-0.35249999165534973,-2.3861818313598633,-0.8976330161094666,0.25020700693130493
1759864201603267300,78.11126733398437,3.1309902667999268,0.5382292866706848,0.09138000011444092,-0.34728100895881653,-2.401590585708618,-0.8992660045623779,0.24973000586032867
1759864201613338000,78.12133813476562,-3.140889883041382,0.5381800532341003,0.09548400342464447,-0.34517401456832886,-2.409407138824463,-0.9000970125198364,0.24811600148677826
1759864201623409000,78.13140893554687,-3.1311886310577393,0.5363927483558655,0.09893199801445007,-0.34422099590301514,-2.4143683910369873,-0.9007030129432678,0.24587999284267426
1759864201633510100,78.14151025390625,-3.122112274169922,0.53206866979599,0.10170300304889679,-0.34336501359939575,-2.419144868850708,-0.9016079902648926,0.2426079958677292
1759864201643611400,78.151611328125,-3.110461711883545,0.5276263952255249,0.10568899661302567,-0.34299999475479126,-2.4234628677368164,-0.9022989869117737,0.2388239949941635
1759864201653713000,78.161712890625,-3.1000959873199463,0.5236722826957703,0.10922499746084213,-0.34254199266433716,-2.4275262355804443,-0.9029309749603271,0.23547500371932983
1759864201694026500,78.20202661132812,-3.087897777557373,0.5206974744796753,0.11336400359869003,-0.34067198634147644,-2.435049533843994,-0.9039090275764465,0.23246000707149506
1759864201704097300,78.21209716796875,-3.0878653526306152,0.5210436582565308,0.11332400143146515,-0.3402320146560669,-2.436007022857666,-0.904026985168457,0.2326660007238388
1759864201714137600,78.2221376953125,-3.0872669219970703,0.521580696105957,0.11357200145721436,-0.33985599875450134,-2.436955213546753,-0.9040870070457458,0.23286199569702148
1759864201724238800,78.23223876953125,-3.0867996215820312,0.5220780968666077,0.1137939989566803,-0.33962100744247437,-2.437560558319092,-0.9041010141372681,0.23304300010204315
1759864201734309600,78.2423095703125,-3.0864152908325195,0.5227113366127014,0.1140189990401268,-0.33944401144981384,-2.4380059242248535,-0.904075026512146,0.23329100012779236
1759864201744411100,78.2524111328125,-3.084833860397339,0.523700475692749,0.11487899720668793,-0.3395349979400635,-2.438142776489258,-0.9038829803466797,0.23348000645637512
1759864201754482000,78.26248193359375,-3.082129716873169,0.5249683856964111,0.11634500324726105,-0.33995699882507324,-2.4378206729888916,-0.9035120010375977,0.23357799649238586
1759864201794765000,78.30276513671875,-3.08809757232666,0.5349783897399902,0.11631999909877777,-0.3428550064563751,-2.4291114807128906,-0.901095986366272,0.2386319935321808
1759864201804835800,78.3128359375,-3.0941436290740967,0.5418958067893982,0.11601100116968155,-0.34661000967025757,-2.4186081886291504,-0.8987460136413574,0.24219299852848053
1759864201814876200,78.32287622070312,-3.106458902359009,0.5534455180168152,0.11466100066900253,-0.3527359962463379,-2.400568962097168,-0.894802987575531,0.2485080063343048
1759864201824947000,78.33294702148437,-3.123997211456299,0.5689182281494141,0.11254700273275375,-0.36041900515556335,-2.3768131732940674,-0.8895350098609924,0.25720900297164917
1759864201835048200,78.34304809570312,-3.1364824771881104,0.5798455476760864,0.11118199676275253,-0.36576899886131287,-2.359844446182251,-0.8857079744338989,0.26338300108909607
1759864201845119000,78.35311889648438,3.141566514968872,0.5832998156547546,0.11027500033378601,-0.36735999584198,-2.35429310798645,-0.8845170140266418,0.2655459940433502
1759864201855189800,78.36318969726562,-3.1404776573181152,0.5828084349632263,0.11047899723052979,-0.3668360114097595,-2.355879306793213,-0.8848099708557129,0.2652069926261902
1759864201865260800,78.3732607421875,-3.137892484664917,0.5802001357078552,0.11068599671125412,-0.36577901244163513,-2.359360456466675,-0.8856509923934937,0.2637709975242615
1759864201875362000,78.38336206054687,-3.1371817588806152,0.5773963332176208,0.11005499958992004,-0.3645560145378113,-2.3626697063446045,-0.8865870237350464,0.2625809907913208
1759864201915675600,78.42367553710938,-3.1315324306488037,0.5676051378250122,0.10989300161600113,-0.362731009721756,-2.369579315185547,-0.8888189792633057,0.25758400559425354
1759864201925777200,78.43377709960937,-3.1263551712036133,0.566588819026947,0.11185500025749207,-0.36290600895881653,-2.3707947731018066,-0.8888850212097168,0.2562600076198578
1759864201935817200,78.44381713867188,-3.1226701736450195,0.5664774775505066,0.11345300078392029,-0.36331498622894287,-2.370948076248169,-0.8887199759483337,0.25554999709129333
1759864201945918700,78.45391870117187,-3.120833396911621,0.567344069480896,0.1146010011434555,-0.3641220033168793,-2.369565486907959,-0.8882499933242798,0.2555229961872101
1759864201956020000,78.46402001953125,-3.1224372386932373,0.5692717432975769,0.11468499898910522,-0.36538198590278625,-2.3660547733306885,-0.8874480128288269,0.25647199153900146
1759864201966090800,78.4740908203125,-3.127216339111328,0.5724765062332153,0.11381900310516357,-0.36692801117897034,-2.3608226776123047,-0.8863409757614136,0.2584719955921173
1759864201976131000,78.48413110351562,-3.129166603088379,0.5768495202064514,0.114485003054142,-0.3689520061016083,-2.3551747798919678,-0.8848350048065186,0.26044800877571106
1759864202006374000,78.51437377929688,-3.135442018508911,0.5916174650192261,0.11613599956035614,-0.3730190098285675,-2.3422930240631104,-0.8808330297470093,0.2673960030078888
1759864202016414200,78.52441430664062,-3.1387126445770264,0.5968226194381714,0.11604899913072586,-0.3735460042953491,-2.339433431625366,-0.8797850012779236,0.27013298869132996
