time,seconds_elapsed,z,y,x
1759864391264829000,267.77282885742187,-33.71999740600586,6.239999771118164,-19.020000457763672
1759864391274827800,267.7828278808594,-33.41999816894531,6.239999771118164,-18.719999313354492
1759864391284825900,267.7928259277344,-33.23999786376953,6.480000019073486,-19.19999885559082
1759864391294824400,267.8028244628906,-33.18000030517578,6.119999885559082,-19.31999969482422
1759864391304823300,267.8128232421875,-33.36000061035156,5.759999752044678,-19.139999389648438
1759864391314822000,267.82282177734373,-33.36000061035156,5.87999963760376,-19.139999389648438
1759864391324820200,267.8328203125,-33.65999984741211,5.21999979019165,-18.959999084472656
1759864391334818600,267.84281860351564,-33.47999954223633,5.279999732971191,-18.65999984741211
1759864391344817200,267.85281713867187,-33.29999923706055,5.159999847412109,-18.719999313354492
1759864391354816000,267.86281591796876,-33.599998474121094,5.039999961853027,-18.35999870300293
1759864391364814600,267.87281469726565,-33.36000061035156,5.21999979019165,-18.119998931884766
1759864391374813200,267.8828132324219,-34.13999938964844,4.920000076293945,-18.059999465942383
1759864391384811800,267.8928117675781,-34.2599983215332,4.799999713897705,-18.239999771118164
1759864391394810600,267.902810546875,-33.84000015258789,4.259999752044678,-18.719999313354492
1759864391404809500,267.9128095703125,-34.02000045776367,4.139999866485596,-18.65999984741211
1759864391414807600,267.9228076171875,-33.71999740600586,3.8399999141693115,-18.65999984741211
1759864391424806100,267.93280615234374,-33.47999954223633,3.8399999141693115,-18.420000076293945
1759864391434805000,267.94280493164064,-33.540000915527344,3.8399999141693115,-18.420000076293945
1759864391444803800,267.95280395507814,-33.29999923706055,3.419999837875366,-18.600000381469727
1759864391454802400,267.96280249023437,-33.119998931884766,3.9599997997283936,-18.600000381469727
1759864391464801300,267.97280126953126,-32.939998626708984,4.199999809265137,-18.53999900817871
1759864391474799900,267.9827998046875,-32.7599983215332,4.440000057220459,-18.779998779296875
1759864391484798700,267.992798828125,-32.81999969482422,4.440000057220459,-18.719999313354492
1759864391494798000,268.0027980957031,-32.7599983215332,4.5,-18.53999900817871
1759864391504797700,268.0127976074219,-33.23999786376953,3.9599997997283936,-18.35999870300293
1759864391514796800,268.022796875,-33.71999740600586,3.6599998474121094,-18.059999465942383
1759864391524796200,268.03279614257815,-33.89999771118164,3.5399999618530273,-18.119998931884766
1759864391534795800,268.04279565429687,-34.20000076293945,3.059999942779541,-18.600000381469727
1759864391544795100,268.05279516601564,-33.89999771118164,3.299999952316284,-18.719999313354492
1759864391554794000,268.0627939453125,-33.540000915527344,3.4800000190734863,-19.079999923706055
1759864391564793300,268.07279345703125,-33.41999816894531,3.8999998569488525,-19.260000228881836
1759864391574792200,268.08279223632815,-33.05999755859375,4.559999942779541,-19.31999969482422
1759864391584791600,268.09279150390626,-33.23999786376953,4.980000019073486,-19.619998931884766
1759864391594790400,268.10279028320315,-33.47999954223633,5.039999961853027,-19.439998626708984
1759864391604789000,268.1127890625,-33.599998474121094,4.980000019073486,-19.31999969482422
1759864391614787800,268.1227878417969,-33.959999084472656,4.559999942779541,-19.5
1759864391624787200,268.132787109375,-33.65999984741211,4.380000114440918,-19.559999465942383
1759864391634786300,268.1427863769531,-33.05999755859375,4.199999809265137,-19.85999870300293
1759864391644785200,268.15278515625,-33.119998931884766,4.319999694824219,-19.739999771118164
1759864391654783700,268.1627836914063,-33.18000030517578,4.559999942779541,-19.739999771118164
1759864391664782600,268.1727824707031,-33.29999923706055,4.679999828338623,-19.739999771118164
1759864391674781400,268.1827814941406,-33.599998474121094,4.980000019073486,-19.799999237060547
1759864391684780300,268.1927802734375,-32.880001068115234,5.460000038146973,-19.920000076293945
1759864391694779100,268.2027790527344,-32.63999938964844,5.759999752044678,-19.979999542236328
1759864391704777700,268.21277783203124,-32.57999801635742,6.059999942779541,-20.100000381469727
1759864391714777000,268.2227770996094,-33.05999755859375,6.059999942779541,-19.559999465942383
1759864391724776000,268.23277587890624,-33.65999984741211,5.579999923706055,-19.85999870300293
1759864391734774500,268.2427744140625,-33.36000061035156,5.639999866485596,-19.739999771118164
1759864391744773400,268.2527734375,-33.599998474121094,5.819999694824219,-19.439998626708984
1759864391754772000,268.26277197265625,-33.05999755859375,5.699999809265137,-19.68000030517578
1759864391764770800,268.27277075195315,-33.119998931884766,5.940000057220459,-19.3799991607666
1759864391774769400,268.2827692871094,-33.119998931884766,5.639999866485596,-19.260000228881836
1759864391784768300,268.2927683105469,-33.119998931884766,5.039999961853027,-19.559999465942383
1759864391794766800,268.3027668457031,-33.18000030517578,5.400000095367432,-19.619998931884766
1759864391804765700,268.312765625,-32.70000076293945,5.339999675750732,-19.739999771118164
1759864391814764300,268.3227644042969,-33.18000030517578,5.159999847412109,-20.03999900817871
1759864391824763100,268.3327631835937,-33.05999755859375,5.159999847412109,-19.559999465942383
1759864391834762000,268.3427619628906,-33.05999755859375,4.859999656677246,-19.3799991607666
1759864391844760600,268.35276049804685,-33.599998474121094,4.259999752044678,-19.19999885559082
1759864391854759400,268.36275952148435,-33.41999816894531,4.259999752044678,-18.779998779296875
1759864391864758000,268.37275805664063,-33.779998779296875,4.619999885559082,-18.779998779296875
1759864391874756900,268.3827568359375,-33.89999771118164,4.380000114440918,-18.959999084472656
1759864391884755700,268.39275561523436,-33.65999984741211,5.21999979019165,-18.84000015258789
1759864391894754600,268.40275463867187,-33.540000915527344,5.400000095367432,-18.959999084472656
1759864391904753200,268.41275317382815,-32.81999969482422,5.099999904632568,-18.959999084472656
1759864391914752000,268.422751953125,-32.39999771118164,5.339999675750732,-18.84000015258789
1759864391924750600,268.4327504882813,-32.52000045776367,5.400000095367432,-19.079999923706055
1759864391934749400,268.4427495117188,-32.459999084472656,5.21999979019165,-18.719999313354492
1759864391944748300,268.4527482910156,-32.34000015258789,4.980000019073486,-18.53999900817871
1759864391954747000,268.4627468261719,-32.52000045776367,5.279999732971191,-18.479999542236328
1759864391964745700,268.4727458496094,-32.34000015258789,4.619999885559082,-18.479999542236328
1759864391974744300,268.4827443847656,-32.39999771118164,4.559999942779541,-18.600000381469727
1759864391984743200,268.4927431640625,-32.81999969482422,4.5,-18.35999870300293
1759864391994742000,268.50274194335935,-33.18000030517578,4.199999809265137,-17.940000534057617
1759864392004740600,268.51274072265625,-33.23999786376953,4.199999809265137,-17.81999969482422
1759864392014739500,268.52273950195314,-33.05999755859375,4.019999980926514,-18.119998931884766
1759864392024738300,268.53273828125,-32.939998626708984,4.259999752044678,-18.239999771118164
1759864392034737200,268.54273706054687,-32.81999969482422,4.259999752044678,-18.600000381469727
1759864392044736000,268.55273608398437,-33,4.619999885559082,-18.479999542236328
1759864392054735000,268.5627351074219,-32.939998626708984,5.400000095367432,-18.119998931884766
1759864392064734000,268.57273388671877,-32.63999938964844,5.519999980926514,-18.239999771118164
1759864392074733000,268.5827331542969,-32.880001068115234,5.699999809265137,-18.18000030517578
1759864392084732000,268.59273193359377,-32.34000015258789,5.579999923706055,-18
1759864392094731000,268.60273095703127,-32.52000045776367,5.21999979019165,-17.760000228881836
1759864392104730000,268.6127302246094,-32.939998626708984,5.519999980926514,-18.119998931884766
1759864392114729200,268.6227292480469,-32.15999984741211,5.87999963760376,-18.53999900817871
1759864392134727200,268.6427270507813,-32.15999984741211,5.87999963760376,-19.31999969482422
1759864392144726300,268.6527263183594,-31.85999870300293,5.639999866485596,-19.5
1759864392154725400,268.6627253417969,-32.57999801635742,4.920000076293945,-19.260000228881836
1759864392164724500,268.6727243652344,-32.459999084472656,5.159999847412109,-19.079999923706055
1759864392174723600,268.6827236328125,-32.70000076293945,5.159999847412109,-18.959999084472656
1759864392184722700,268.69272265625,-33,5.400000095367432,-18.600000381469727
1759864392194721000,268.7027209472656,-32.39999771118164,5.819999694824219,-18.719999313354492
1759864392204719400,268.71271923828124,-32.7599983215332,6.059999942779541,-19.020000457763672
1759864392214717700,268.7227177734375,-32.7599983215332,6.119999885559082,-19.439998626708984
1759864392224716000,268.73271606445314,-32.63999938964844,6.299999713897705,-19.68000030517578
1759864392234714000,268.7427141113281,-32.7599983215332,6.299999713897705,-19.3799991607666
1759864392244713200,268.7527131347656,-32.63999938964844,6.299999713897705,-19.139999389648438
1759864392254711800,268.7627119140625,-32.63999938964844,6.359999656677246,-19.020000457763672
1759864392264710100,268.7727102050781,-32.70000076293945,6.299999713897705,-18.35999870300293
1759864392274708500,268.78270849609373,-32.939998626708984,6.599999904632568,-18.119998931884766
1759864392284707600,268.79270751953123,-32.81999969482422,6.420000076293945,-18.119998931884766
1759864392294706700,268.8027067871094,-32.81999969482422,6.71999979019165,-18
1759864392304705000,268.812705078125,-32.57999801635742,6.899999618530273,-18.119998931884766
1759864392314703400,268.82270336914064,-32.279998779296875,6.839999675750732,-18.299999237060547
1759864392324702500,268.83270239257814,-32.34000015258789,7.079999923706055,-18.18000030517578
1759864392344700400,268.85270043945314,-32.099998474121094,6.480000019073486,-18.600000381469727
1759864392354699300,268.86269921875,-32.39999771118164,6.899999618530273,-18.779998779296875
1759864392364698000,268.8726979980469,-32.459999084472656,6.71999979019165,-18.779998779296875
1759864392374697000,268.8826970214844,-32.52000045776367,6.71999979019165,-18.959999084472656
1759864392384695800,268.89269580078127,-32.459999084472656,7.019999980926514,-19.079999923706055
1759864392394694700,268.9026945800781,-32.39999771118164,6.659999847412109,-18.959999084472656
1759864392404693200,268.912693359375,-32.279998779296875,7.319999694824219,-19.139999389648438
1759864392414692000,268.9226921386719,-32.880001068115234,7.37999963760376,-18.779998779296875
1759864392424690700,268.9326906738281,-33.119998931884766,7.259999752044678,-18.779998779296875
1759864392434689500,268.942689453125,-33.36000061035156,6.960000038146973,-18.479999542236328
1759864392444688100,268.95268823242185,-33.41999816894531,6.299999713897705,-18.059999465942383
1759864392454687000,268.96268701171874,-33,6.299999713897705,-18.479999542236328
1759864392464685600,268.972685546875,-32.880001068115234,6.299999713897705,-18.119998931884766
1759864392474684400,268.98268432617186,-32.63999938964844,6.359999656677246,-18.53999900817871
1759864392484683300,268.99268334960936,-32.63999938964844,6.119999885559082,-19.079999923706055
1759864392494682600,269.0026826171875,-33,5.819999694824219,-18.719999313354492
1759864392504682200,269.01268212890625,-33.47999954223633,5.819999694824219,-18.84000015258789
1759864392514681900,269.02268188476563,-33.599998474121094,5.519999980926514,-18.65999984741211
1759864392524681200,269.03268115234374,-33.65999984741211,5.400000095367432,-18.53999900817871
1759864392534680800,269.0426809082031,-33.65999984741211,5.21999979019165,-18.119998931884766
1759864392544679700,269.0526796875,-33.65999984741211,4.980000019073486,-18.059999465942383
1759864392554679300,269.06267919921873,-33.599998474121094,5.21999979019165,-17.459999084472656
1759864392564678700,269.0726787109375,-33.119998931884766,5.279999732971191,-16.979999542236328
1759864392574678000,269.0826779785156,-32.81999969482422,5.159999847412109,-17.219999313354492
1759864392584676900,269.0926767578125,-32.39999771118164,5.579999923706055,-16.979999542236328
1759864392594675500,269.10267553710935,-32.459999084472656,5.460000038146973,-17.34000015258789
1759864392604675000,269.1126750488281,-32.880001068115234,5.759999752044678,-17.219999313354492
1759864392614674400,269.12267431640623,-32.70000076293945,6.239999771118164,-17.219999313354492
1759864392624673300,269.13267333984373,-33.05999755859375,5.940000057220459,-17.279998779296875
1759864392634671900,269.142671875,-33.36000061035156,6.059999942779541,-17.579999923706055
1759864392644670700,269.15267065429686,-33.23999786376953,6,-17.639999389648438
1759864392654669600,269.16266967773436,-33.89999771118164,6,-17.579999923706055
1759864392664668200,269.17266821289064,-33.779998779296875,6.179999828338623,-16.979999542236328
1759864392674667000,269.1826669921875,-33.18000030517578,6.179999828338623,-16.739999771118164
1759864392684665900,269.19266577148437,-33.36000061035156,6.359999656677246,-16.739999771118164
1759864392694664400,269.20266455078126,-32.880001068115234,6.480000019073486,-16.619998931884766
1759864392704663300,269.2126633300781,-32.81999969482422,6.779999732971191,-17.399999618530273
1759864392714662000,269.2226618652344,-33.119998931884766,7.319999694824219,-17.459999084472656
1759864392724660700,269.2326606445312,-33.119998931884766,7.739999771118164,-17.579999923706055
1759864392734659600,269.2426596679687,-33.05999755859375,8.039999961853027,-18
1759864392744658200,269.252658203125,-33.23999786376953,7.919999599456787,-17.760000228881836
1759864392754657000,269.2626569824219,-33.18000030517578,8.039999961853027,-18.18000030517578
1759864392764655600,269.27265551757813,-33.47999954223633,8.34000015258789,-18
1759864392774654500,269.28265454101563,-33.599998474121094,8.639999389648438,-17.399999618530273
1759864392784653000,269.29265307617186,-33.599998474121094,9.119999885559082,-17.03999900817871
1759864392794652000,269.30265185546875,-33.89999771118164,9,-16.3799991607666
1759864392804650500,269.312650390625,-33.36000061035156,8.639999389648438,-16.559999465942383
1759864392814649300,269.3226494140625,-33.540000915527344,8.639999389648438,-16.440000534057617
1759864392844645400,269.3526452636719,-33.23999786376953,8.760000228881836,-16.68000030517578
1759864392854644200,269.3626442871094,-33.23999786376953,8.460000038146973,-16.85999870300293
1759864392864642800,269.3726428222656,-33.65999984741211,8.819999694824219,-16.85999870300293
1759864392874641700,269.3826416015625,-33.29999923706055,9,-16.5
1759864392884640500,269.392640625,-33,9,-16.68000030517578
1759864392894639000,269.40263916015624,-32.70000076293945,9.539999961853027,-16.799999237060547
1759864392904638000,269.41263793945313,-32.21999740600586,9.479999542236328,-17.03999900817871
1759864392914636800,269.42263671875,-32.279998779296875,9.359999656677246,-17.100000381469727
1759864392924635400,269.43263549804686,-32.34000015258789,9,-16.68000030517578
1759864392934634200,269.44263427734376,-32.52000045776367,8.579999923706055,-16.5
1759864392944633000,269.45263305664065,-32.63999938964844,8.819999694824219,-16.020000457763672
1759864392954631700,269.4626315917969,-32.39999771118164,9.059999465942383,-16.020000457763672
1759864392964630500,269.4726306152344,-32.57999801635742,9.239999771118164,-16.260000228881836
1759864392974629000,269.4826291503906,-32.459999084472656,9.179999351501465,-16.5
1759864392984628000,269.4926279296875,-32.279998779296875,9.119999885559082,-17.03999900817871
1759864392994626800,269.5026267089844,-32.52000045776367,8.639999389648438,-17.03999900817871
1759864393004625400,269.51262548828123,-32.34000015258789,8.34000015258789,-17.34000015258789
1759864393014624300,269.5226242675781,-32.70000076293945,8.579999923706055,-17.279998779296875
1759864393024623000,269.532623046875,-33.119998931884766,8.279999732971191,-17.219999313354492
