time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1759954912000310300,5364.772310302735,70.67376859951764,0.7900557258385331,32.99451715043198,48.921558111447474,27.083768446929753,327.1209716796875,8.753677276583074,6.177723742798277,2.209256646586075,1.5828162257968097
1759954913000310000,5365.772310058594,70.90304026193917,0.9759998305496381,48.00782816839397,48.921566688261535,27.313040109351277,295.99667795969583,9.028291201139222,6.1305420981384104,2.209239333398328,1.5635264833733131
1759954914000309800,5366.772309814453,71.31474237330258,0.9122613725322989,58.790007989272816,48.92157546540792,27.72474222071469,327.1209716796875,9.289174320358205,6.542700659703397,2.2092279683954974,1.2538895979575664
1759954915000309500,5367.772309570312,71.8555186027661,0.8983175089799151,49.993290845018414,48.92159521859137,28.265518450178206,331.8260498046875,9.537013338499117,6.536312386802089,2.2092253755235487,1.424319362647701
1759954916000310000,5368.772310058594,71.8929553925991,0.909780653672737,49.88599160508575,48.92160945667283,28.302955240011215,331.8260498046875,9.772460397276188,6.657842253952777,2.2092209864486914,1.4700264685242523
1759954917000310800,5369.772310791016,71.87862995266914,0.9206224530189822,44.79204909497667,48.921624004953664,28.288629800081253,331.8260498046875,9.996135097358462,6.660203355352952,2.209211641618843,1.6647712938400074
1759954918000311300,5370.772311279296,72.08965753298253,0.924790621983953,47.102391534321065,48.921631704609894,28.499657380394638,331.8260498046875,10.208626076367878,6.683471408339428,2.2091975126833625,1.575085802577787
1759954919000310800,5371.772310791016,72.60618900321424,1.0310290568304945,71.85085155766839,48.921630106809566,29.01618885062635,331.8260498046875,10.410492523041095,7.090561045792103,2.2091942103233606,0.8673544519153258
1759954920000310800,5372.772310791016,73.23470851033926,1.1852403669561982,56.232935794497216,48.9216329193528,29.64470835775137,331.8260498046875,10.602265627174633,7.439474324761052,2.2091833594085495,0.8190690549091776
1759954921000311300,5373.772311279296,74.01329579763114,1.2598439838794906,42.636620745464064,48.92163813186735,30.423295645043254,331.8260498046875,10.78445006645593,7.629908999459581,2.2091790321507925,0.8114237974038513
1759954922000311800,5374.772311767578,74.22725984174758,1.279677820287984,40.492100942216624,48.92164671389986,30.63725968915969,332.044677734375,10.957525291664055,7.879899259185951,2.209169817210673,1.0023903333245365
1759954923000312300,5375.772312255859,74.30442985054106,1.096606823467474,36.52372300632271,48.9216626059137,30.714429697953165,318.9992355652766,11.121946818898994,7.9083336701692994,2.209148668379861,1.712219457792494
1759954924000312300,5376.772312255859,73.94588972162455,0.8978937991355082,33.369217030973104,48.92168264504292,30.355889569036663,325.7186034513982,11.278147254212985,8.083902182885462,2.209137817778806,2.118960992057132
1759954925000313000,5377.772312988282,73.91456010565162,0.7246021887670966,35.83425048827599,48.92168657144341,30.324559953063726,330.2239294264442,11.426537575501516,8.549703722348747,2.2091377593173562,1.6073006515223178
1759954926000312300,5378.772312255859,73.66371911391616,0.9105585757603317,41.61569993650077,48.9217039670846,30.073718961328268,333.31344824320246,11.567508455382532,8.540903878006748,2.2091284249637217,1.768175476681346
1759954927000314000,5379.772314208984,74.010004860349,0.9380724017077213,55.36716675496908,48.92170783530066,30.42000470776111,325.3157060856389,11.701430744069043,8.51409219462975,2.2091199178898266,1.2779056186711035
1759954928000314000,5380.772314208984,73.5744576472789,0.8766798861985932,46.910935101370015,48.92170651444202,29.984457494691014,295.45574526457483,11.828656905332954,8.555343499131208,2.209090310906133,1.5084364902646588
1759954929000314000,5381.772314208984,73.81318586412817,0.9460825481624382,72.06494405816461,48.92170056014916,30.22318571154028,270.7045627069048,11.94952175424493,8.093787787348798,2.209088012864315,0.9401735916001978
1759954930000314600,5382.772314697266,74.10527966264635,0.9590698472977097,58.23989008615264,48.92169655297105,30.515279510058463,259.05470096764344,12.06434339036679,7.226694663826797,2.2090715975636503,1.2193501848486115
1759954931000315100,5383.772315185547,73.70385233685374,0.9214520697734944,51.61675122466832,48.9217023273185,30.113852184265852,262.3126413660512,12.173423947109297,7.686661850728964,2.2090478198070094,1.4442440171426283
1759954932000315400,5384.772315429687,73.59022714849561,0.8723619271910266,64.79560104239343,48.921722457088514,30.000226995907724,298.76965376610474,12.277050508851604,8.431770700326656,2.2090405907636357,1.0662779475809436
1759954933000316200,5385.77231616211,73.49600129760802,0.9092826880553372,57.16933278226536,48.9217362806139,29.906001145020127,309.9853774410153,12.375495756836454,8.590096691951183,2.2090295911054887,1.2647526927645023
1759954934000317200,5386.7723171386715,73.64625852089375,0.90992435173684,57.74246212042984,48.921745992050106,30.056258368305862,312.73318471561424,12.469018718390906,8.610847390639027,2.209017055863775,1.2705975618195455
1759954935000317200,5387.7723171386715,74.30685401242226,0.8867733919555952,44.944911256308835,48.921751980094896,30.716853859834373,308.075146683487,12.55786549121847,8.993484554240673,2.209006780905787,1.2001591343578724
1759954936000317200,5388.7723171386715,74.06478850543499,0.758341952708716,37.11528556003905,48.921763270024314,30.4747883528471,310.1324041062753,12.642269940938064,9.039521177514173,2.2089924894541375,1.488742828295
1759954937000318500,5389.772318359375,74.22550747916102,0.9815623126764941,48.12723931607112,48.92177445197808,30.635507326573133,313.2183552774166,12.722454153111055,8.745566736540276,2.20898060478919,1.4356882065869323
1759954938000319200,5390.772319335938,73.89736965671182,0.9626689255178144,51.619475552605536,48.92178176190087,30.307369504123926,306.5962548844747,12.798629168570306,8.736760014320124,2.208963626885982,1.4552172819073512
1759954939000320000,5391.7723200683595,73.66737454850227,0.8280330375851701,47.92697211268196,48.92178721236762,30.077374395914376,304.33494957144046,12.870995485566587,8.922247288575953,2.208948270913905,1.3771302678629394
1759954940000320000,5392.7723200683595,73.75607235264033,0.7743023122255032,39.88345239909465,48.92179610332931,30.16607220005244,306.7946274674278,12.939743458276771,9.108346606425293,2.2089316695272725,1.5093912876570355
1759954941000320500,5393.772320556641,73.97349180560559,0.9390280313265023,58.67103212591382,48.92180417332083,30.3834916530177,315.0890093649502,13.005054019823787,8.9445302757405,2.2089283467776046,1.1327565291741917
1759954942000321300,5394.772321289062,74.61711943894625,1.1061880291811532,48.40756170703251,48.921814054134806,31.027119286358356,322.0748740466795,13.06709904893549,9.344154179057067,2.208924115300403,1.0520796349756438
1759954943000322000,5395.772322021485,73.94695746898651,0.755853790829627,46.848925897985986,48.921829993167755,30.35695731639862,327.53913137399786,13.12604185241376,9.490486167225594,2.208917161062911,1.1932655133250545
1759954944000322800,5396.772322753906,73.9041672470048,0.9244528868211719,61.50243936906918,48.92184276456051,30.314167094416916,329.3128592950964,13.182037513551185,9.461920672205945,2.2089103993620163,1.1954474674359474
1759954945000322800,5397.772322753906,73.44276799354702,0.7927637650440008,51.28067744555667,48.92185451129823,29.85276784095913,330.6942631303885,13.235233393686295,9.963455778454346,2.2089022320631795,1.1994176619512475
